date|state|state_name|deaths|deaths_inc|cases|cases_inc
2020-05-18|CO|Colorado|1224.0|9|22202.0|264
2020-05-19|CO|Colorado|1257.0|33|22482.0|280
2020-05-20|CO|Colorado|1299.0|42|22797.0|315
2020-05-21|CO|Colorado|1310.0|11|23191.0|394
2020-05-22|CO|Colorado|1324.0|14|23487.0|296
2020-05-23|CO|Colorado|1327.0|3|23964.0|477
2020-05-24|CO|Colorado|1332.0|5|24174.0|210
2020-05-25|CO|Colorado|1333.0|1|24269.0|95
2020-05-26|CO|Colorado|1352.0|19|24565.0|296
2020-05-27|CO|Colorado|1392.0|40|24767.0|202
2020-05-28|CO|Colorado|1421.0|29|25121.0|354
2020-05-29|CO|Colorado|1436.0|15|25613.0|492
2020-05-30|CO|Colorado|1443.0|7|26098.0|485
2020-05-31|CO|Colorado|1445.0|2|26378.0|280
2020-06-01|CO|Colorado|1458.0|13|26577.0|199
2020-06-02|CO|Colorado|1474.0|16|26788.0|211
2020-06-03|CO|Colorado|1494.0|20|27060.0|272
2020-06-04|CO|Colorado|1512.0|18|27360.0|300
2020-06-05|CO|Colorado|1524.0|12|27615.0|255
2020-06-06|CO|Colorado|1527.0|3|27848.0|233
2020-06-07|CO|Colorado|1527.0|0|28001.0|153
2020-06-08|CO|Colorado|1543.0|16|28183.0|182
2020-06-09|CO|Colorado|1553.0|10|28347.0|164
2020-06-10|CO|Colorado|1573.0|20|28499.0|152
2020-06-11|CO|Colorado|1583.0|10|28647.0|148
2020-06-12|CO|Colorado|1595.0|12|28822.0|175
2020-06-13|CO|Colorado|1598.0|3|29017.0|195
2020-06-14|CO|Colorado|1599.0|1|29130.0|113
2020-06-15|CO|Colorado|1605.0|6|29299.0|169
2020-06-16|CO|Colorado|1617.0|12|29442.0|143
2020-06-17|CO|Colorado|1631.0|14|29673.0|231
2020-06-18|CO|Colorado|1638.0|7|29901.0|228
2020-06-19|CO|Colorado|1643.0|5|30187.0|286
2020-06-20|CO|Colorado|1647.0|4|30349.0|162
2020-06-21|CO|Colorado|1647.0|0|30539.0|190
2020-06-22|CO|Colorado|1651.0|4|30705.0|166
2020-06-23|CO|Colorado|1665.0|14|30893.0|188
2020-06-24|CO|Colorado|1667.0|2|31155.0|262
2020-06-25|CO|Colorado|1669.0|2|31479.0|324
2020-06-26|CO|Colorado|1673.0|4|31796.0|317
2020-06-27|CO|Colorado|1674.0|1|32022.0|226
2020-06-28|CO|Colorado|1676.0|2|32307.0|285
2020-06-29|CO|Colorado|1682.0|6|32511.0|204
2020-06-30|CO|Colorado|1690.0|8|32715.0|204
2020-07-01|CO|Colorado|1697.0|7|33029.0|314
2020-07-02|CO|Colorado|1701.0|4|33352.0|323
2020-07-03|CO|Colorado|1701.0|0|33619.0|267
2020-07-04|CO|Colorado|1701.0|0|33866.0|247
2020-07-05|CO|Colorado|1701.0|0|34065.0|199
2020-07-06|CO|Colorado|1691.0|-10|34257.0|192
2020-07-07|CO|Colorado|1696.0|5|34664.0|407
2020-07-08|CO|Colorado|1704.0|8|35116.0|452
2020-07-09|CO|Colorado|1706.0|2|35525.0|409
2020-07-10|CO|Colorado|1724.0|18|36191.0|666
2020-07-11|CO|Colorado|1725.0|1|36591.0|400
2020-07-12|CO|Colorado|1725.0|0|36913.0|322
2020-07-13|CO|Colorado|1727.0|2|37242.0|329
2020-07-14|CO|Colorado|1738.0|11|37686.0|444
2020-07-15|CO|Colorado|1744.0|6|38155.0|469
2020-07-16|CO|Colorado|1745.0|1|38726.0|571
2020-07-17|CO|Colorado|1751.0|6|39344.0|618
2020-07-18|CO|Colorado|1752.0|1|39788.0|444
2020-07-19|CO|Colorado|1752.0|0|40142.0|354
2020-07-20|CO|Colorado|1758.0|6|40566.0|424
2020-07-21|CO|Colorado|1763.0|5|41059.0|493
2020-07-22|CO|Colorado|1771.0|8|41698.0|639
2020-07-23|CO|Colorado|1786.0|15|42314.0|616
2020-07-24|CO|Colorado|1790.0|4|42980.0|666
2020-07-25|CO|Colorado|1794.0|4|43789.0|809
2020-07-26|CO|Colorado|1794.0|0|44336.0|547
2020-07-27|CO|Colorado|1799.0|5|44565.0|229
2020-07-28|CO|Colorado|1807.0|8|45314.0|749
2020-07-29|CO|Colorado|1822.0|15|45796.0|482
2020-07-30|CO|Colorado|1822.0|0|46204.0|408
2020-07-31|CO|Colorado|1838.0|16|46809.0|605
2020-08-01|CO|Colorado|1844.0|6|47267.0|458
2020-08-02|CO|Colorado|1844.0|0|47716.0|449
2020-08-03|CO|Colorado|1844.0|0|47968.0|252
2020-08-04|CO|Colorado|1849.0|5|48394.0|426
2020-08-05|CO|Colorado|1851.0|2|48988.0|594
2020-08-06|CO|Colorado|1852.0|1|49436.0|448
2020-08-07|CO|Colorado|1857.0|5|49893.0|457
2020-08-08|CO|Colorado|1857.0|0|50324.0|431
2020-08-09|CO|Colorado|1858.0|1|50660.0|336
2020-08-10|CO|Colorado|1863.0|5|51039.0|379
2020-08-11|CO|Colorado|1875.0|12|51441.0|402
2020-08-12|CO|Colorado|1875.0|0|51756.0|315
2020-08-13|CO|Colorado|1882.0|7|52219.0|463
2020-08-14|CO|Colorado|1888.0|6|52538.0|319
2020-08-15|CO|Colorado|1896.0|8|52838.0|300
2020-08-16|CO|Colorado|1896.0|0|53176.0|338
2020-08-17|CO|Colorado|1896.0|0|53370.0|194
2020-08-18|CO|Colorado|1899.0|3|53631.0|261
2020-08-19|CO|Colorado|1900.0|1|53901.0|270
2020-08-20|CO|Colorado|1903.0|3|54230.0|329
2020-08-21|CO|Colorado|1910.0|7|54586.0|356
2020-08-22|CO|Colorado|1918.0|8|54883.0|297
2020-08-23|CO|Colorado|1918.0|0|55143.0|260
2020-08-24|CO|Colorado|1919.0|1|55341.0|198
2020-08-25|CO|Colorado|1926.0|7|55800.0|459
2020-08-26|CO|Colorado|1927.0|1|55993.0|193
2020-08-27|CO|Colorado|1931.0|4|56343.0|350
2020-08-28|CO|Colorado|1937.0|6|56773.0|430
2020-08-29|CO|Colorado|1944.0|7|57041.0|268
2020-08-30|CO|Colorado|1944.0|0|57223.0|182
2020-08-31|CO|Colorado|1945.0|1|57424.0|201
2020-09-01|CO|Colorado|1946.0|1|57775.0|351
2020-09-02|CO|Colorado|1952.0|6|58019.0|244
2020-09-03|CO|Colorado|1955.0|3|58287.0|268
2020-09-04|CO|Colorado|1966.0|11|58655.0|368
2020-09-05|CO|Colorado|1971.0|5|58989.0|334
2020-09-06|CO|Colorado|1972.0|1|59274.0|285
2020-09-07|CO|Colorado|1973.0|1|59487.0|213
2020-09-08|CO|Colorado|1973.0|0|59674.0|187
2020-09-09|CO|Colorado|1977.0|4|59920.0|246
2020-09-10|CO|Colorado|1979.0|2|60185.0|265
2020-09-11|CO|Colorado|1985.0|6|60492.0|307
2020-09-12|CO|Colorado|1988.0|3|60907.0|415
2020-09-13|CO|Colorado|1988.0|0|61324.0|417
2020-09-14|CO|Colorado|1990.0|2|61699.0|375
2020-09-15|CO|Colorado|1996.0|6|62099.0|400
2020-09-16|CO|Colorado|2002.0|6|62686.0|587
2020-09-17|CO|Colorado|2006.0|4|63145.0|459
2020-09-18|CO|Colorado|2009.0|3|63750.0|605
2020-09-19|CO|Colorado|2013.0|4|64356.0|606
2020-09-20|CO|Colorado|2014.0|1|64857.0|501
2020-09-21|CO|Colorado|2018.0|4|65399.0|542
2020-09-22|CO|Colorado|2025.0|7|66053.0|654
2020-09-23|CO|Colorado|2030.0|5|66669.0|616
2020-09-24|CO|Colorado|2033.0|3|67217.0|548
2020-09-25|CO|Colorado|2037.0|4|67926.0|709
2020-09-26|CO|Colorado|2040.0|3|68510.0|584
2020-09-27|CO|Colorado|2041.0|1|69079.0|569
2020-09-28|CO|Colorado|2044.0|3|69490.0|411
2020-09-29|CO|Colorado|2046.0|2|70025.0|535
2020-09-30|CO|Colorado|2051.0|5|70536.0|511
2020-10-01|CO|Colorado|2054.0|3|71218.0|682
2020-10-02|CO|Colorado|2057.0|3|71898.0|680
2020-10-03|CO|Colorado|2060.0|3|72555.0|657
2020-10-04|CO|Colorado|2068.0|8|73076.0|521
2020-10-05|CO|Colorado|2069.0|1|73537.0|461
2020-10-06|CO|Colorado|2081.0|12|74191.0|654
2020-10-07|CO|Colorado|2085.0|4|74922.0|731
2020-10-08|CO|Colorado|2095.0|10|75785.0|863
2020-10-09|CO|Colorado|2103.0|8|76619.0|834
2020-10-10|CO|Colorado|2112.0|9|77642.0|1023
2020-10-11|CO|Colorado|2113.0|1|78461.0|819
2020-10-12|CO|Colorado|2116.0|3|79037.0|576
2020-10-13|CO|Colorado|2153.0|37|80085.0|1048
2020-10-14|CO|Colorado|2160.0|7|80777.0|692
2020-10-15|CO|Colorado|2162.0|2|81918.0|1141
2020-10-16|CO|Colorado|2172.0|10|83230.0|1312
2020-10-17|CO|Colorado|2176.0|4|84369.0|1139
2020-10-18|CO|Colorado|2176.0|0|85302.0|933
2020-10-19|CO|Colorado|2180.0|4|86374.0|1072
2020-10-20|CO|Colorado|2182.0|2|87582.0|1208
2020-10-21|CO|Colorado|2194.0|12|88849.0|1267
2020-10-22|CO|Colorado|2198.0|4|90222.0|1373
2020-10-23|CO|Colorado|2211.0|13|91572.0|1350
2020-10-24|CO|Colorado|2218.0|7|93400.0|1828
2020-10-25|CO|Colorado|2223.0|5|95089.0|1689
2020-10-26|CO|Colorado|2226.0|3|97300.0|2211
2020-10-27|CO|Colorado|2236.0|10|98733.0|1433
2020-10-28|CO|Colorado|2249.0|13|100208.0|1475
2020-10-29|CO|Colorado|2268.0|19|102014.0|1806
2020-10-30|CO|Colorado|2278.0|10|104426.0|2412
2020-10-31|CO|Colorado|2285.0|7|107350.0|2924
2020-11-01|CO|Colorado|2288.0|3|109910.0|2560
2020-11-02|CO|Colorado|2292.0|4|112147.0|2237
2020-11-03|CO|Colorado|2311.0|19|114709.0|2562
2020-11-04|CO|Colorado|2333.0|22|117637.0|2928
2020-11-05|CO|Colorado|2353.0|20|121006.0|3369
2020-11-06|CO|Colorado|2376.0|23|124469.0|3463
2020-11-07|CO|Colorado|2389.0|13|127967.0|3498
2020-11-08|CO|Colorado|2394.0|5|130984.0|3017
2020-11-09|CO|Colorado|2408.0|14|134537.0|3553
2020-11-10|CO|Colorado|2427.0|19|138427.0|3890
2020-11-11|CO|Colorado|2443.0|16|142402.0|3975
2020-11-12|CO|Colorado|2468.0|25|147599.0|5197
2020-11-13|CO|Colorado|2504.0|36|154038.0|6439
2020-11-14|CO|Colorado|2525.0|21|159234.0|5196
2020-11-15|CO|Colorado|2546.0|21|163417.0|4183
2020-11-16|CO|Colorado|2578.0|32|167713.0|4296
2020-11-17|CO|Colorado|2608.0|30|172044.0|4331
2020-11-18|CO|Colorado|2651.0|43|176694.0|4650
2020-11-19|CO|Colorado|2730.0|79|182801.0|6107
2020-11-20|CO|Colorado|2745.0|15|188566.0|5765
2020-11-21|CO|Colorado|2787.0|42|194679.0|6113
2020-11-22|CO|Colorado|2806.0|19|198600.0|3921
2020-11-23|CO|Colorado|2810.0|4|202289.0|3689
2020-11-24|CO|Colorado|2860.0|50|206439.0|4150
2020-11-25|CO|Colorado|2906.0|46|210630.0|4191
2020-11-26|CO|Colorado|2957.0|51|216683.0|6053
2020-11-27|CO|Colorado|2977.0|20|220953.0|4270
2020-11-28|CO|Colorado|2983.0|6|225283.0|4330
2020-11-29|CO|Colorado|3003.0|20|228772.0|3489
2020-11-30|CO|Colorado|3037.0|34|232905.0|4133
2020-12-01|CO|Colorado|3109.0|72|237310.0|4405
2020-12-02|CO|Colorado|3193.0|84|241172.0|3862
2020-12-03|CO|Colorado|3320.0|127|247209.0|6037
2020-12-04|CO|Colorado|3338.0|18|252222.0|5013
2020-12-05|CO|Colorado|3357.0|19|257347.0|5125
2020-12-06|CO|Colorado|3356.0|-1|260581.0|3234
2020-12-07|CO|Colorado|3358.0|2|264618.0|4037
2020-12-08|CO|Colorado|3372.0|14|268589.0|3971
2020-12-09|CO|Colorado|3639.0|267|272346.0|3757
2020-12-10|CO|Colorado|3759.0|120|276995.0|4649
2020-12-11|CO|Colorado|3846.0|87|281673.0|4678
2020-12-12|CO|Colorado|3871.0|25|285634.0|3961
2020-12-13|CO|Colorado|3958.0|87|288193.0|2559
2020-12-14|CO|Colorado|3969.0|11|291104.0|2911
2020-12-15|CO|Colorado|4085.0|116|293382.0|2278
2020-12-16|CO|Colorado|4156.0|71|296716.0|3334
2020-12-17|CO|Colorado|4226.0|70|300414.0|3698
2020-12-18|CO|Colorado|4259.0|33|304107.0|3693
2020-12-19|CO|Colorado|4339.0|80|306598.0|2491
2020-12-20|CO|Colorado|4368.0|29|308890.0|2292
2020-12-21|CO|Colorado|4378.0|10|311036.0|2146
2020-12-22|CO|Colorado|4369.0|-9|313552.0|2516
2020-12-23|CO|Colorado|4462.0|93|316500.0|2948
2020-12-24|CO|Colorado|4550.0|88|319530.0|3030
2020-12-25|CO|Colorado|4586.0|36|322189.0|2659
2020-12-26|CO|Colorado|4592.0|6|323619.0|1430
2020-12-27|CO|Colorado|4610.0|18|325018.0|1399
2020-12-28|CO|Colorado|4631.0|21|326668.0|1650
2020-12-29|CO|Colorado|4687.0|56|328408.0|1740
2020-12-30|CO|Colorado|4750.0|63|330859.0|2451
2020-12-31|CO|Colorado|4814.0|64|334097.0|3238
2021-01-01|CO|Colorado|4873.0|59|337161.0|3064
2021-01-02|CO|Colorado|4912.0|39|339172.0|2011
2021-01-03|CO|Colorado|4934.0|22|341250.0|2078
2021-01-04|CO|Colorado|4944.0|10|343435.0|2185
2021-01-05|CO|Colorado|4991.0|47|346893.0|3458
2021-01-06|CO|Colorado|5050.0|59|349450.0|2557
2021-01-07|CO|Colorado|5102.0|52|352923.0|3473
2021-01-08|CO|Colorado|5138.0|36|356110.0|3187
2021-01-09|CO|Colorado|5190.0|52|358947.0|2837
2021-01-10|CO|Colorado|5208.0|18|361148.0|2201
2021-01-11|CO|Colorado|5213.0|5|362825.0|1677
2021-01-12|CO|Colorado|5242.0|29|364336.0|1511
2021-01-13|CO|Colorado|5285.0|43|366774.0|2438
2021-01-14|CO|Colorado|5316.0|31|369177.0|2403
2021-01-15|CO|Colorado|5343.0|27|371458.0|2281
2021-01-16|CO|Colorado|5363.0|20|373483.0|2025
2021-01-17|CO|Colorado|5379.0|16|374981.0|1498
2021-01-18|CO|Colorado|5386.0|7|376171.0|1190
2021-01-19|CO|Colorado|5388.0|2|377856.0|1685
2021-01-20|CO|Colorado|5422.0|34|379227.0|1371
2021-01-21|CO|Colorado|5440.0|18|381210.0|1983
2021-01-22|CO|Colorado|5462.0|22|383008.0|1798
2021-01-23|CO|Colorado|5482.0|20|384966.0|1958
2021-01-24|CO|Colorado|5505.0|23|386285.0|1319
2021-01-25|CO|Colorado|5512.0|7|387462.0|1177
2021-01-26|CO|Colorado|5517.0|5|388620.0|1158
2021-01-27|CO|Colorado|5552.0|35|390258.0|1638
2021-01-28|CO|Colorado|5569.0|17|391699.0|1441
2021-01-29|CO|Colorado|5594.0|25|393421.0|1722
2021-01-30|CO|Colorado|5616.0|22|395016.0|1595
2021-01-31|CO|Colorado|5637.0|21|396179.0|1163
2021-02-01|CO|Colorado|5641.0|4|397063.0|884
2021-02-02|CO|Colorado|5650.0|9|397998.0|935
2021-02-03|CO|Colorado|5664.0|14|399267.0|1269
2021-02-04|CO|Colorado|5677.0|13|400851.0|1584
2021-02-05|CO|Colorado|5704.0|27|402714.0|1863
2021-02-06|CO|Colorado|5721.0|17|404255.0|1541
2021-02-07|CO|Colorado|5731.0|10|405289.0|1034
2021-02-08|CO|Colorado|5733.0|2|406276.0|987
2021-02-09|CO|Colorado|5746.0|13|407210.0|934
2021-02-10|CO|Colorado|5770.0|24|407961.0|751
2021-02-11|CO|Colorado|5781.0|11|409683.0|1722
2021-02-12|CO|Colorado|5790.0|9|411774.0|2091
2021-02-13|CO|Colorado|5814.0|24|412983.0|1209
2021-02-14|CO|Colorado|5824.0|10|413836.0|853
2021-02-15|CO|Colorado|5826.0|2|414369.0|533
2021-02-16|CO|Colorado|5828.0|2|415037.0|668
2021-02-17|CO|Colorado|5838.0|10|416174.0|1137
2021-02-18|CO|Colorado|5864.0|26|417415.0|1241
2021-02-19|CO|Colorado|5878.0|14|418695.0|1280
2021-02-20|CO|Colorado|5887.0|9|419812.0|1117
2021-02-21|CO|Colorado|5892.0|5|420614.0|802
2021-02-22|CO|Colorado|5893.0|1|421294.0|680
2021-02-23|CO|Colorado|5907.0|14|422390.0|1096
2021-02-24|CO|Colorado|5917.0|10|423558.0|1168
2021-02-25|CO|Colorado|5925.0|8|424677.0|1119
2021-02-26|CO|Colorado|5940.0|15|426198.0|1521
2021-02-27|CO|Colorado|5945.0|5|427462.0|1264
2021-02-28|CO|Colorado|5951.0|6|428303.0|841
2021-03-01|CO|Colorado|5952.0|1|429839.0|1536
2021-03-02|CO|Colorado|5959.0|7|430615.0|776
2021-03-03|CO|Colorado|5970.0|11|431670.0|1055
2021-03-04|CO|Colorado|5974.0|4|433021.0|1351
2021-03-05|CO|Colorado|5986.0|12|434654.0|1633
2021-03-06|CO|Colorado|5986.0|0|435762.0|1108
2021-03-07|CO|Colorado|5989.0|3|436602.0|840
2020-02-29|CT|Connecticut||0||0
2020-03-01|CT|Connecticut||0||0
2020-03-02|CT|Connecticut||0||0
2020-03-03|CT|Connecticut||0||0
2020-03-04|CT|Connecticut||0||0
2020-03-05|CT|Connecticut||0||0
2020-03-06|CT|Connecticut||0||0
2020-03-07|CT|Connecticut||0|0.0|0
2020-03-08|CT|Connecticut||0|1.0|1
2020-03-09|CT|Connecticut||0|1.0|0
2020-03-10|CT|Connecticut||0|2.0|1
2020-03-11|CT|Connecticut||0|3.0|1
2020-03-12|CT|Connecticut||0|6.0|3
2020-03-13|CT|Connecticut||0|6.0|0
2020-03-14|CT|Connecticut||0|11.0|5
2020-03-15|CT|Connecticut||0|20.0|9
2020-03-16|CT|Connecticut||0|26.0|6
2020-03-17|CT|Connecticut||0|41.0|15
2020-03-18|CT|Connecticut||0|68.0|27
2020-03-19|CT|Connecticut|1.0|1|96.0|28
2020-03-20|CT|Connecticut|3.0|2|194.0|98
2020-03-21|CT|Connecticut|4.0|1|194.0|0
2020-03-22|CT|Connecticut|5.0|1|223.0|29
2020-03-23|CT|Connecticut|10.0|5|415.0|192
2020-03-24|CT|Connecticut|12.0|2|618.0|203
2020-03-25|CT|Connecticut|19.0|7|875.0|257
2020-03-26|CT|Connecticut|21.0|2|1012.0|137
2020-03-27|CT|Connecticut|27.0|6|1291.0|279
2020-03-28|CT|Connecticut|33.0|6|1524.0|233
2020-03-29|CT|Connecticut|34.0|1|1993.0|469
2020-03-30|CT|Connecticut|36.0|2|2571.0|578
2020-03-31|CT|Connecticut|69.0|33|3128.0|557
2020-04-01|CT|Connecticut|85.0|16|3557.0|429
2020-04-02|CT|Connecticut|112.0|27|3824.0|267
2020-04-03|CT|Connecticut|131.0|19|4914.0|1090
2020-04-04|CT|Connecticut|165.0|34|5276.0|362
2020-04-05|CT|Connecticut|189.0|24|5675.0|399
2020-04-06|CT|Connecticut|206.0|17|6906.0|1231
2020-04-07|CT|Connecticut|277.0|71|7781.0|875
2020-04-08|CT|Connecticut|277.0|0|7781.0|0
2020-04-09|CT|Connecticut|380.0|103|9784.0|2003
2020-04-10|CT|Connecticut|448.0|68|10538.0|754
2020-04-11|CT|Connecticut|494.0|46|11510.0|972
2020-04-12|CT|Connecticut|554.0|60|12035.0|525
2020-04-13|CT|Connecticut|602.0|48|13381.0|1346
2020-04-14|CT|Connecticut|671.0|69|13989.0|608
2020-04-15|CT|Connecticut|868.0|197|14755.0|766
2020-04-16|CT|Connecticut|971.0|103|15884.0|1129
2020-04-17|CT|Connecticut|1036.0|65|16809.0|925
2020-04-18|CT|Connecticut|1036.0|0|16809.0|0
2020-04-19|CT|Connecticut|1086.0|50|17550.0|741
2020-04-20|CT|Connecticut|1331.0|245|19815.0|2265
2020-04-21|CT|Connecticut|1423.0|92|20360.0|545
2020-04-22|CT|Connecticut|1544.0|121|22469.0|2109
2020-04-23|CT|Connecticut|1639.0|95|23100.0|631
2020-04-24|CT|Connecticut|1764.0|125|23921.0|821
2020-04-25|CT|Connecticut|1862.0|98|24582.0|661
2020-04-26|CT|Connecticut|1924.0|62|25269.0|687
2020-04-27|CT|Connecticut|1998.0|74|25269.0|0
2020-04-28|CT|Connecticut|2089.0|91|26312.0|1043
2020-04-29|CT|Connecticut|2168.0|79|26767.0|455
2020-04-30|CT|Connecticut|2257.0|89|27700.0|933
2020-05-01|CT|Connecticut|2339.0|82|28764.0|1064
2020-05-02|CT|Connecticut|2339.0|0|28764.0|0
2020-05-03|CT|Connecticut|2436.0|97|29287.0|523
2020-05-04|CT|Connecticut|2495.0|59|29287.0|0
2020-05-05|CT|Connecticut|2633.0|138|30621.0|1334
2020-05-06|CT|Connecticut|2718.0|85|30995.0|374
2020-05-07|CT|Connecticut|2797.0|79|31784.0|789
2020-05-08|CT|Connecticut|2874.0|77|32411.0|627
2020-05-09|CT|Connecticut|2932.0|58|32984.0|573
2020-05-10|CT|Connecticut|2967.0|35|33554.0|570
2020-05-11|CT|Connecticut|3008.0|41|33765.0|211
2020-05-12|CT|Connecticut|3041.0|33|34333.0|568
2020-05-13|CT|Connecticut|3125.0|84|34855.0|522
2020-05-14|CT|Connecticut|3219.0|94|35464.0|609
2020-05-15|CT|Connecticut|3285.0|66|36085.0|621
2020-05-16|CT|Connecticut|3339.0|54|36703.0|618
2020-05-17|CT|Connecticut|3408.0|69|37419.0|716
2020-05-18|CT|Connecticut|3449.0|41|38116.0|697
2020-05-19|CT|Connecticut|3472.0|23|38430.0|314
2020-05-20|CT|Connecticut|3529.0|57|39017.0|587
2020-05-21|CT|Connecticut|3582.0|53|39208.0|191
2020-05-22|CT|Connecticut|3637.0|55|39640.0|432
